user_id,timestamp,event,device,os_version,region,referral_source
374,2025-07-02 02:17:00,App Install,Android,10,India,Referral
374,2025-07-02 02:18:00,Account Registration,Android,10,India,Referral
374,2025-07-02 02:19:00,Email/Mobile Verification,Android,10,India,Referral
376,2025-07-01 15:56:00,App Install,Android,12,India,Instagram
377,2025-07-01 19:35:00,App Install,iOS,15.1,Brazil,Facebook
377,2025-07-01 19:36:00,Account Registration,iOS,15.1,Brazil,Facebook
377,2025-07-01 19:37:00,Email/Mobile Verification,iOS,15.1,Brazil,Facebook
378,2025-07-02 05:53:00,App Install,Android,13,India,Referral
378,2025-07-02 05:54:00,Account Registration,Android,13,India,Referral
378,2025-07-02 05:55:00,Email/Mobile Verification,Android,13,India,Referral
378,2025-07-02 05:56:00,Identity Verification (KYC),Android,13,India,Referral
379,2025-07-01 20:50:00,App Install,Android,10,US,Referral
379,2025-07-01 20:51:00,Account Registration,Android,10,US,Referral
379,2025-07-01 20:52:00,Email/Mobile Verification,Android,10,US,Referral
380,2025-07-01 20:26:00,App Install,Android,12,India,Facebook
381,2025-07-02 01:56:00,App Install,Android,12,Brazil,Facebook
381,2025-07-02 01:57:00,Account Registration,Android,12,Brazil,Facebook
381,2025-07-02 01:58:00,Email/Mobile Verification,Android,12,Brazil,Facebook
381,2025-07-02 01:59:00,Identity Verification (KYC),Android,12,Brazil,Facebook
382,2025-07-01 16:47:00,App Install,iOS,14.4,Brazil,Facebook
383,2025-07-01 21:25:00,App Install,Android,11,India,Referral
384,2025-07-01 17:28:00,App Install,Android,13,US,Organic
384,2025-07-01 17:29:00,Account Registration,Android,13,US,Organic
385,2025-07-02 07:58:00,App Install,Android,12,India,Instagram
386,2025-07-01 18:38:00,App Install,Android,13,India,Referral
386,2025-07-01 18:39:00,Account Registration,Android,13,India,Referral
387,2025-07-01 18:57:00,App Install,iOS,14.4,UK,Google Ads
387,2025-07-01 18:58:00,Account Registration,iOS,14.4,UK,Google Ads
387,2025-07-01 18:59:00,Email/Mobile Verification,iOS,14.4,UK,Google Ads
389,2025-07-01 20:49:00,App Install,iOS,14.4,US,Instagram
389,2025-07-01 20:50:00,Account Registration,iOS,14.4,US,Instagram
390,2025-07-01 12:32:00,App Install,iOS,14.4,Germany,Organic
390,2025-07-01 12:33:00,Account Registration,iOS,14.4,Germany,Organic
390,2025-07-01 12:34:00,Email/Mobile Verification,iOS,14.4,Germany,Organic
390,2025-07-01 12:35:00,Identity Verification (KYC),iOS,14.4,Germany,Organic
390,2025-07-01 12:36:00,Setup PIN / Add Payment Method,iOS,14.4,Germany,Organic
391,2025-07-02 02:44:00,App Install,iOS,14.4,India,Google Ads
391,2025-07-02 02:45:00,Account Registration,iOS,14.4,India,Google Ads
391,2025-07-02 02:46:00,Email/Mobile Verification,iOS,14.4,India,Google Ads
391,2025-07-02 02:47:00,Identity Verification (KYC),iOS,14.4,India,Google Ads
393,2025-07-01 19:45:00,App Install,Android,11,UK,Organic
393,2025-07-01 19:46:00,Account Registration,Android,11,UK,Organic
393,2025-07-01 19:47:00,Email/Mobile Verification,Android,11,UK,Organic
395,2025-07-02 00:20:00,App Install,Android,11,India,Google Ads
395,2025-07-02 00:21:00,Account Registration,Android,11,India,Google Ads
395,2025-07-02 00:22:00,Email/Mobile Verification,Android,11,India,Google Ads
395,2025-07-02 00:23:00,Identity Verification (KYC),Android,11,India,Google Ads
397,2025-07-01 16:20:00,App Install,iOS,16.2,Brazil,Facebook
397,2025-07-01 16:21:00,Account Registration,iOS,16.2,Brazil,Facebook
398,2025-07-01 10:40:00,App Install,Android,12,Germany,Instagram
399,2025-07-02 03:58:00,App Install,Android,10,Germany,Referral
401,2025-07-01 21:42:00,App Install,Android,11,US,Referral
401,2025-07-01 21:43:00,Account Registration,Android,11,US,Referral
402,2025-07-01 15:44:00,App Install,iOS,14.4,India,Facebook
402,2025-07-01 15:45:00,Account Registration,iOS,14.4,India,Facebook
404,2025-07-01 10:00:00,App Install,iOS,16.2,Germany,Referral
404,2025-07-01 10:01:00,Account Registration,iOS,16.2,Germany,Referral
406,2025-07-02 03:47:00,App Install,Android,12,Germany,Referral
407,2025-07-02 06:56:00,App Install,iOS,14.4,Germany,Google Ads
407,2025-07-02 06:57:00,Account Registration,iOS,14.4,Germany,Google Ads
407,2025-07-02 06:58:00,Email/Mobile Verification,iOS,14.4,Germany,Google Ads
407,2025-07-02 06:59:00,Identity Verification (KYC),iOS,14.4,Germany,Google Ads
407,2025-07-02 07:00:00,Setup PIN / Add Payment Method,iOS,14.4,Germany,Google Ads
407,2025-07-02 07:01:00,Onboarding Complete,iOS,14.4,Germany,Google Ads
408,2025-07-01 20:44:00,App Install,iOS,15.1,Brazil,Referral
408,2025-07-01 20:45:00,Account Registration,iOS,15.1,Brazil,Referral
410,2025-07-01 21:12:00,App Install,iOS,14.4,Germany,Instagram
410,2025-07-01 21:13:00,Account Registration,iOS,14.4,Germany,Instagram
410,2025-07-01 21:14:00,Email/Mobile Verification,iOS,14.4,Germany,Instagram
411,2025-07-01 16:29:00,App Install,Android,12,Brazil,Facebook
411,2025-07-01 16:30:00,Account Registration,Android,12,Brazil,Facebook
412,2025-07-01 19:51:00,App Install,Android,11,US,Instagram
412,2025-07-01 19:52:00,Account Registration,Android,11,US,Instagram
412,2025-07-01 19:53:00,Email/Mobile Verification,Android,11,US,Instagram
413,2025-07-02 04:13:00,App Install,iOS,16.2,Brazil,Google Ads
413,2025-07-02 04:14:00,Account Registration,iOS,16.2,Brazil,Google Ads
413,2025-07-02 04:15:00,Email/Mobile Verification,iOS,16.2,Brazil,Google Ads
413,2025-07-02 04:16:00,Identity Verification (KYC),iOS,16.2,Brazil,Google Ads
414,2025-07-01 10:55:00,App Install,Android,13,India,Facebook
415,2025-07-01 15:52:00,App Install,iOS,14.4,UK,Instagram
415,2025-07-01 15:53:00,Account Registration,iOS,14.4,UK,Instagram
416,2025-07-02 05:01:00,App Install,iOS,14.4,India,Google Ads
417,2025-07-02 07:36:00,App Install,Android,12,India,Organic
418,2025-07-01 23:54:00,App Install,iOS,15.1,US,Google Ads
418,2025-07-01 23:55:00,Account Registration,iOS,15.1,US,Google Ads
418,2025-07-01 23:56:00,Email/Mobile Verification,iOS,15.1,US,Google Ads
419,2025-07-01 21:54:00,App Install,iOS,14.4,Brazil,Google Ads
419,2025-07-01 21:55:00,Account Registration,iOS,14.4,Brazil,Google Ads
420,2025-07-01 15:12:00,App Install,Android,13,Brazil,Facebook
420,2025-07-01 15:13:00,Account Registration,Android,13,Brazil,Facebook
420,2025-07-01 15:14:00,Email/Mobile Verification,Android,13,Brazil,Facebook
421,2025-07-01 11:39:00,App Install,Android,13,US,Organic
421,2025-07-01 11:40:00,Account Registration,Android,13,US,Organic
422,2025-07-01 18:03:00,App Install,Android,12,Germany,Facebook
422,2025-07-01 18:04:00,Account Registration,Android,12,Germany,Facebook
423,2025-07-01 23:57:00,App Install,Android,10,India,Referral
423,2025-07-01 23:58:00,Account Registration,Android,10,India,Referral
423,2025-07-01 23:59:00,Email/Mobile Verification,Android,10,India,Referral
424,2025-07-01 12:27:00,App Install,iOS,15.1,Brazil,Referral
424,2025-07-01 12:28:00,Account Registration,iOS,15.1,Brazil,Referral
424,2025-07-01 12:29:00,Email/Mobile Verification,iOS,15.1,Brazil,Referral
424,2025-07-01 12:30:00,Identity Verification (KYC),iOS,15.1,Brazil,Referral
425,2025-07-01 09:41:00,App Install,iOS,14.4,India,Organic
425,2025-07-01 09:42:00,Account Registration,iOS,14.4,India,Organic
426,2025-07-02 03:40:00,App Install,Android,13,US,Facebook
426,2025-07-02 03:41:00,Account Registration,Android,13,US,Facebook
428,2025-07-01 20:18:00,App Install,iOS,14.4,India,Facebook
431,2025-07-02 07:35:00,App Install,Android,13,India,Organic
431,2025-07-02 07:36:00,Account Registration,Android,13,India,Organic
432,2025-07-02 01:09:00,App Install,Android,11,UK,Facebook
432,2025-07-02 01:10:00,Account Registration,Android,11,UK,Facebook
433,2025-07-02 06:54:00,App Install,iOS,16.2,UK,Facebook
434,2025-07-01 10:31:00,App Install,iOS,15.1,US,Referral
434,2025-07-01 10:32:00,Account Registration,iOS,15.1,US,Referral
435,2025-07-02 08:46:00,App Install,iOS,16.2,India,Google Ads
436,2025-07-01 16:45:00,App Install,iOS,16.2,Germany,Instagram
436,2025-07-01 16:46:00,Account Registration,iOS,16.2,Germany,Instagram
436,2025-07-01 16:47:00,Email/Mobile Verification,iOS,16.2,Germany,Instagram
438,2025-07-01 14:54:00,App Install,Android,11,India,Referral
440,2025-07-01 17:48:00,App Install,iOS,14.4,US,Instagram
440,2025-07-01 17:49:00,Account Registration,iOS,14.4,US,Instagram
440,2025-07-01 17:50:00,Email/Mobile Verification,iOS,14.4,US,Instagram
441,2025-07-02 02:44:00,App Install,iOS,16.2,UK,Organic
441,2025-07-02 02:45:00,Account Registration,iOS,16.2,UK,Organic
441,2025-07-02 02:46:00,Email/Mobile Verification,iOS,16.2,UK,Organic
441,2025-07-02 02:47:00,Identity Verification (KYC),iOS,16.2,UK,Organic
442,2025-07-01 14:03:00,App Install,iOS,14.4,Germany,Google Ads
442,2025-07-01 14:04:00,Account Registration,iOS,14.4,Germany,Google Ads
442,2025-07-01 14:05:00,Email/Mobile Verification,iOS,14.4,Germany,Google Ads
443,2025-07-01 20:44:00,App Install,Android,10,UK,Instagram
445,2025-07-02 08:14:00,App Install,iOS,14.4,Brazil,Instagram
446,2025-07-02 01:13:00,App Install,iOS,16.2,US,Facebook
446,2025-07-02 01:14:00,Account Registration,iOS,16.2,US,Facebook
447,2025-07-02 08:45:00,App Install,iOS,15.1,UK,Referral
447,2025-07-02 08:46:00,Account Registration,iOS,15.1,UK,Referral
448,2025-07-01 18:11:00,App Install,iOS,16.2,Germany,Organic
448,2025-07-01 18:12:00,Account Registration,iOS,16.2,Germany,Organic
449,2025-07-02 02:37:00,App Install,iOS,14.4,Germany,Referral
449,2025-07-02 02:38:00,Account Registration,iOS,14.4,Germany,Referral
449,2025-07-02 02:39:00,Email/Mobile Verification,iOS,14.4,Germany,Referral
450,2025-07-01 13:37:00,App Install,iOS,16.2,Brazil,Referral
450,2025-07-01 13:38:00,Account Registration,iOS,16.2,Brazil,Referral
450,2025-07-01 13:39:00,Email/Mobile Verification,iOS,16.2,Brazil,Referral
452,2025-07-01 21:34:00,App Install,iOS,16.2,US,Organic
452,2025-07-01 21:35:00,Account Registration,iOS,16.2,US,Organic
452,2025-07-01 21:36:00,Email/Mobile Verification,iOS,16.2,US,Organic
453,2025-07-02 05:16:00,App Install,Android,11,UK,Referral
453,2025-07-02 05:17:00,Account Registration,Android,11,UK,Referral
453,2025-07-02 05:18:00,Email/Mobile Verification,Android,11,UK,Referral
453,2025-07-02 05:19:00,Identity Verification (KYC),Android,11,UK,Referral
454,2025-07-01 09:56:00,App Install,iOS,16.2,India,Organic
455,2025-07-01 18:11:00,App Install,Android,11,US,Google Ads
455,2025-07-01 18:12:00,Account Registration,Android,11,US,Google Ads
455,2025-07-01 18:13:00,Email/Mobile Verification,Android,11,US,Google Ads
455,2025-07-01 18:14:00,Identity Verification (KYC),Android,11,US,Google Ads
455,2025-07-01 18:15:00,Setup PIN / Add Payment Method,Android,11,US,Google Ads
456,2025-07-01 16:38:00,App Install,Android,11,Brazil,Facebook
456,2025-07-01 16:39:00,Account Registration,Android,11,Brazil,Facebook
457,2025-07-02 00:40:00,App Install,iOS,15.1,Germany,Organic
457,2025-07-02 00:41:00,Account Registration,iOS,15.1,Germany,Organic
457,2025-07-02 00:42:00,Email/Mobile Verification,iOS,15.1,Germany,Organic
457,2025-07-02 00:43:00,Identity Verification (KYC),iOS,15.1,Germany,Organic
458,2025-07-02 04:09:00,App Install,Android,10,Brazil,Organic
458,2025-07-02 04:10:00,Account Registration,Android,10,Brazil,Organic
459,2025-07-01 18:26:00,App Install,Android,13,India,Organic
459,2025-07-01 18:27:00,Account Registration,Android,13,India,Organic
460,2025-07-01 17:12:00,App Install,iOS,14.4,US,Instagram
460,2025-07-01 17:13:00,Account Registration,iOS,14.4,US,Instagram
460,2025-07-01 17:14:00,Email/Mobile Verification,iOS,14.4,US,Instagram
460,2025-07-01 17:15:00,Identity Verification (KYC),iOS,14.4,US,Instagram
460,2025-07-01 17:16:00,Setup PIN / Add Payment Method,iOS,14.4,US,Instagram
461,2025-07-01 23:17:00,App Install,Android,13,UK,Organic
461,2025-07-01 23:18:00,Account Registration,Android,13,UK,Organic
461,2025-07-01 23:19:00,Email/Mobile Verification,Android,13,UK,Organic
461,2025-07-01 23:20:00,Identity Verification (KYC),Android,13,UK,Organic
461,2025-07-01 23:21:00,Setup PIN / Add Payment Method,Android,13,UK,Organic
462,2025-07-01 19:14:00,App Install,Android,13,UK,Instagram
462,2025-07-01 19:15:00,Account Registration,Android,13,UK,Instagram
462,2025-07-01 19:16:00,Email/Mobile Verification,Android,13,UK,Instagram
463,2025-07-02 04:04:00,App Install,Android,13,US,Organic
464,2025-07-01 21:07:00,App Install,iOS,16.2,India,Google Ads
464,2025-07-01 21:08:00,Account Registration,iOS,16.2,India,Google Ads
464,2025-07-01 21:09:00,Email/Mobile Verification,iOS,16.2,India,Google Ads
464,2025-07-01 21:10:00,Identity Verification (KYC),iOS,16.2,India,Google Ads
465,2025-07-01 10:49:00,App Install,iOS,15.1,India,Referral
465,2025-07-01 10:50:00,Account Registration,iOS,15.1,India,Referral
465,2025-07-01 10:51:00,Email/Mobile Verification,iOS,15.1,India,Referral
466,2025-07-01 19:11:00,App Install,Android,10,Germany,Instagram
466,2025-07-01 19:12:00,Account Registration,Android,10,Germany,Instagram
468,2025-07-02 06:32:00,App Install,Android,10,Germany,Organic
468,2025-07-02 06:33:00,Account Registration,Android,10,Germany,Organic
469,2025-07-02 04:40:00,App Install,iOS,15.1,US,Google Ads
469,2025-07-02 04:41:00,Account Registration,iOS,15.1,US,Google Ads
469,2025-07-02 04:42:00,Email/Mobile Verification,iOS,15.1,US,Google Ads
470,2025-07-01 23:38:00,App Install,iOS,16.2,Germany,Referral
470,2025-07-01 23:39:00,Account Registration,iOS,16.2,Germany,Referral
474,2025-07-02 02:45:00,App Install,Android,12,UK,Referral
474,2025-07-02 02:46:00,Account Registration,Android,12,UK,Referral
474,2025-07-02 02:47:00,Email/Mobile Verification,Android,12,UK,Referral
474,2025-07-02 02:48:00,Identity Verification (KYC),Android,12,UK,Referral
476,2025-07-02 05:07:00,App Install,Android,11,US,Facebook
479,2025-07-01 17:37:00,App Install,iOS,15.1,India,Instagram
480,2025-07-02 07:36:00,App Install,Android,12,Germany,Facebook
480,2025-07-02 07:37:00,Account Registration,Android,12,Germany,Facebook
480,2025-07-02 07:38:00,Email/Mobile Verification,Android,12,Germany,Facebook
481,2025-07-01 12:37:00,App Install,Android,10,UK,Facebook
481,2025-07-01 12:38:00,Account Registration,Android,10,UK,Facebook
481,2025-07-01 12:39:00,Email/Mobile Verification,Android,10,UK,Facebook
481,2025-07-01 12:40:00,Identity Verification (KYC),Android,10,UK,Facebook
481,2025-07-01 12:41:00,Setup PIN / Add Payment Method,Android,10,UK,Facebook
482,2025-07-02 03:42:00,App Install,iOS,15.1,US,Facebook
483,2025-07-01 09:26:00,App Install,iOS,15.1,US,Facebook
483,2025-07-01 09:27:00,Account Registration,iOS,15.1,US,Facebook
483,2025-07-01 09:28:00,Email/Mobile Verification,iOS,15.1,US,Facebook
483,2025-07-01 09:29:00,Identity Verification (KYC),iOS,15.1,US,Facebook
484,2025-07-02 06:59:00,App Install,Android,10,India,Organic
484,2025-07-02 07:00:00,Account Registration,Android,10,India,Organic
485,2025-07-01 10:20:00,App Install,iOS,14.4,India,Google Ads
485,2025-07-01 10:21:00,Account Registration,iOS,14.4,India,Google Ads
485,2025-07-01 10:22:00,Email/Mobile Verification,iOS,14.4,India,Google Ads
486,2025-07-01 13:43:00,App Install,Android,10,India,Facebook
487,2025-07-01 12:10:00,App Install,iOS,15.1,Brazil,Organic
487,2025-07-01 12:11:00,Account Registration,iOS,15.1,Brazil,Organic
488,2025-07-02 08:32:00,App Install,iOS,15.1,UK,Referral
488,2025-07-02 08:33:00,Account Registration,iOS,15.1,UK,Referral
488,2025-07-02 08:34:00,Email/Mobile Verification,iOS,15.1,UK,Referral
488,2025-07-02 08:35:00,Identity Verification (KYC),iOS,15.1,UK,Referral
489,2025-07-02 05:09:00,App Install,Android,11,India,Referral
489,2025-07-02 05:10:00,Account Registration,Android,11,India,Referral
489,2025-07-02 05:11:00,Email/Mobile Verification,Android,11,India,Referral
489,2025-07-02 05:12:00,Identity Verification (KYC),Android,11,India,Referral
489,2025-07-02 05:13:00,Setup PIN / Add Payment Method,Android,11,India,Referral
490,2025-07-01 23:02:00,App Install,Android,13,Germany,Facebook
491,2025-07-02 04:17:00,App Install,iOS,14.4,Brazil,Instagram
491,2025-07-02 04:18:00,Account Registration,iOS,14.4,Brazil,Instagram
491,2025-07-02 04:19:00,Email/Mobile Verification,iOS,14.4,Brazil,Instagram
491,2025-07-02 04:20:00,Identity Verification (KYC),iOS,14.4,Brazil,Instagram
491,2025-07-02 04:21:00,Setup PIN / Add Payment Method,iOS,14.4,Brazil,Instagram
492,2025-07-01 20:48:00,App Install,iOS,16.2,US,Referral
492,2025-07-01 20:49:00,Account Registration,iOS,16.2,US,Referral
493,2025-07-02 01:01:00,App Install,Android,10,US,Instagram
493,2025-07-02 01:02:00,Account Registration,Android,10,US,Instagram
495,2025-07-01 11:41:00,App Install,Android,13,Germany,Google Ads
495,2025-07-01 11:42:00,Account Registration,Android,13,Germany,Google Ads
495,2025-07-01 11:43:00,Email/Mobile Verification,Android,13,Germany,Google Ads
495,2025-07-01 11:44:00,Identity Verification (KYC),Android,13,Germany,Google Ads
496,2025-07-01 22:46:00,App Install,Android,13,India,Facebook
496,2025-07-01 22:47:00,Account Registration,Android,13,India,Facebook
497,2025-07-01 16:03:00,App Install,Android,12,Brazil,Instagram
497,2025-07-01 16:04:00,Account Registration,Android,12,Brazil,Instagram
498,2025-07-02 04:07:00,App Install,Android,11,Germany,Organic
498,2025-07-02 04:08:00,Account Registration,Android,11,Germany,Organic
498,2025-07-02 04:09:00,Email/Mobile Verification,Android,11,Germany,Organic
499,2025-07-01 09:04:00,App Install,iOS,14.4,India,Google Ads
499,2025-07-01 09:05:00,Account Registration,iOS,14.4,India,Google Ads
499,2025-07-01 09:06:00,Email/Mobile Verification,iOS,14.4,India,Google Ads
500,2025-07-01 14:36:00,App Install,iOS,16.2,India,Facebook
500,2025-07-01 14:37:00,Account Registration,iOS,16.2,India,Facebook
500,2025-07-01 14:38:00,Email/Mobile Verification,iOS,16.2,India,Facebook
501,2025-07-01 13:07:00,App Install,iOS,16.2,US,Google Ads
501,2025-07-01 13:08:00,Account Registration,iOS,16.2,US,Google Ads
501,2025-07-01 13:09:00,Email/Mobile Verification,iOS,16.2,US,Google Ads
501,2025-07-01 13:10:00,Identity Verification (KYC),iOS,16.2,US,Google Ads
501,2025-07-01 13:11:00,Setup PIN / Add Payment Method,iOS,16.2,US,Google Ads
502,2025-07-02 00:22:00,App Install,iOS,14.4,Brazil,Facebook
502,2025-07-02 00:23:00,Account Registration,iOS,14.4,Brazil,Facebook
502,2025-07-02 00:24:00,Email/Mobile Verification,iOS,14.4,Brazil,Facebook
502,2025-07-02 00:25:00,Identity Verification (KYC),iOS,14.4,Brazil,Facebook
503,2025-07-02 02:21:00,App Install,Android,13,Brazil,Referral
503,2025-07-02 02:22:00,Account Registration,Android,13,Brazil,Referral
503,2025-07-02 02:23:00,Email/Mobile Verification,Android,13,Brazil,Referral
504,2025-07-02 05:41:00,App Install,Android,10,Germany,Instagram
504,2025-07-02 05:42:00,Account Registration,Android,10,Germany,Instagram
505,2025-07-01 19:02:00,App Install,Android,12,Germany,Organic
506,2025-07-02 08:56:00,App Install,iOS,16.2,Brazil,Organic
506,2025-07-02 08:57:00,Account Registration,iOS,16.2,Brazil,Organic
506,2025-07-02 08:58:00,Email/Mobile Verification,iOS,16.2,Brazil,Organic
506,2025-07-02 08:59:00,Identity Verification (KYC),iOS,16.2,Brazil,Organic
507,2025-07-02 07:11:00,App Install,Android,12,UK,Google Ads
508,2025-07-02 04:11:00,App Install,iOS,16.2,India,Organic
508,2025-07-02 04:12:00,Account Registration,iOS,16.2,India,Organic
508,2025-07-02 04:13:00,Email/Mobile Verification,iOS,16.2,India,Organic
510,2025-07-01 18:06:00,App Install,Android,10,India,Google Ads
511,2025-07-01 11:07:00,App Install,iOS,16.2,UK,Google Ads
512,2025-07-02 06:01:00,App Install,Android,12,Germany,Facebook
512,2025-07-02 06:02:00,Account Registration,Android,12,Germany,Facebook
512,2025-07-02 06:03:00,Email/Mobile Verification,Android,12,Germany,Facebook
512,2025-07-02 06:04:00,Identity Verification (KYC),Android,12,Germany,Facebook
513,2025-07-01 22:13:00,App Install,Android,12,India,Referral
513,2025-07-01 22:14:00,Account Registration,Android,12,India,Referral
513,2025-07-01 22:15:00,Email/Mobile Verification,Android,12,India,Referral
513,2025-07-01 22:16:00,Identity Verification (KYC),Android,12,India,Referral
514,2025-07-01 16:41:00,App Install,iOS,14.4,Brazil,Referral
514,2025-07-01 16:42:00,Account Registration,iOS,14.4,Brazil,Referral
514,2025-07-01 16:43:00,Email/Mobile Verification,iOS,14.4,Brazil,Referral
514,2025-07-01 16:44:00,Identity Verification (KYC),iOS,14.4,Brazil,Referral
515,2025-07-01 15:03:00,App Install,Android,11,UK,Referral
516,2025-07-01 23:37:00,App Install,Android,10,Germany,Facebook
517,2025-07-02 00:55:00,App Install,Android,12,India,Organic
518,2025-07-02 06:20:00,App Install,Android,12,Brazil,Facebook
518,2025-07-02 06:21:00,Account Registration,Android,12,Brazil,Facebook
518,2025-07-02 06:22:00,Email/Mobile Verification,Android,12,Brazil,Facebook
518,2025-07-02 06:23:00,Identity Verification (KYC),Android,12,Brazil,Facebook
521,2025-07-01 21:18:00,App Install,Android,11,UK,Organic
521,2025-07-01 21:19:00,Account Registration,Android,11,UK,Organic
521,2025-07-01 21:20:00,Email/Mobile Verification,Android,11,UK,Organic
522,2025-07-01 17:12:00,App Install,Android,10,UK,Referral
522,2025-07-01 17:13:00,Account Registration,Android,10,UK,Referral
522,2025-07-01 17:14:00,Email/Mobile Verification,Android,10,UK,Referral
522,2025-07-01 17:15:00,Identity Verification (KYC),Android,10,UK,Referral
522,2025-07-01 17:16:00,Setup PIN / Add Payment Method,Android,10,UK,Referral
526,2025-07-02 08:23:00,App Install,Android,10,US,Google Ads
527,2025-07-01 09:48:00,App Install,iOS,16.2,India,Google Ads
527,2025-07-01 09:49:00,Account Registration,iOS,16.2,India,Google Ads
528,2025-07-01 11:24:00,App Install,Android,11,UK,Instagram
529,2025-07-02 06:30:00,App Install,iOS,15.1,Germany,Referral
529,2025-07-02 06:31:00,Account Registration,iOS,15.1,Germany,Referral
531,2025-07-01 18:53:00,App Install,Android,12,Brazil,Facebook
531,2025-07-01 18:54:00,Account Registration,Android,12,Brazil,Facebook
533,2025-07-01 19:04:00,App Install,Android,11,Germany,Instagram
535,2025-07-01 11:54:00,App Install,Android,13,Brazil,Instagram
535,2025-07-01 11:55:00,Account Registration,Android,13,Brazil,Instagram
535,2025-07-01 11:56:00,Email/Mobile Verification,Android,13,Brazil,Instagram
537,2025-07-02 07:54:00,App Install,iOS,14.4,India,Google Ads
537,2025-07-02 07:55:00,Account Registration,iOS,14.4,India,Google Ads
537,2025-07-02 07:56:00,Email/Mobile Verification,iOS,14.4,India,Google Ads
537,2025-07-02 07:57:00,Identity Verification (KYC),iOS,14.4,India,Google Ads
537,2025-07-02 07:58:00,Setup PIN / Add Payment Method,iOS,14.4,India,Google Ads
539,2025-07-02 07:54:00,App Install,iOS,15.1,UK,Google Ads
540,2025-07-02 00:22:00,App Install,Android,11,UK,Referral
540,2025-07-02 00:23:00,Account Registration,Android,11,UK,Referral
540,2025-07-02 00:24:00,Email/Mobile Verification,Android,11,UK,Referral
541,2025-07-01 09:09:00,App Install,iOS,15.1,Germany,Google Ads
541,2025-07-01 09:10:00,Account Registration,iOS,15.1,Germany,Google Ads
541,2025-07-01 09:11:00,Email/Mobile Verification,iOS,15.1,Germany,Google Ads
541,2025-07-01 09:12:00,Identity Verification (KYC),iOS,15.1,Germany,Google Ads
542,2025-07-02 00:47:00,App Install,iOS,14.4,UK,Referral
542,2025-07-02 00:48:00,Account Registration,iOS,14.4,UK,Referral
542,2025-07-02 00:49:00,Email/Mobile Verification,iOS,14.4,UK,Referral
543,2025-07-01 15:42:00,App Install,Android,12,US,Instagram
543,2025-07-01 15:43:00,Account Registration,Android,12,US,Instagram
544,2025-07-02 04:51:00,App Install,Android,10,Brazil,Facebook
544,2025-07-02 04:52:00,Account Registration,Android,10,Brazil,Facebook
545,2025-07-02 01:06:00,App Install,Android,12,Brazil,Instagram
546,2025-07-01 13:34:00,App Install,iOS,14.4,Brazil,Organic
546,2025-07-01 13:35:00,Account Registration,iOS,14.4,Brazil,Organic
548,2025-07-02 07:30:00,App Install,Android,11,Brazil,Instagram
549,2025-07-02 01:38:00,App Install,iOS,15.1,India,Google Ads
550,2025-07-01 21:19:00,App Install,Android,10,US,Instagram
550,2025-07-01 21:20:00,Account Registration,Android,10,US,Instagram
550,2025-07-01 21:21:00,Email/Mobile Verification,Android,10,US,Instagram
551,2025-07-01 17:59:00,App Install,iOS,14.4,Brazil,Organic
551,2025-07-01 18:00:00,Account Registration,iOS,14.4,Brazil,Organic
552,2025-07-02 02:38:00,App Install,iOS,15.1,Brazil,Facebook
552,2025-07-02 02:39:00,Account Registration,iOS,15.1,Brazil,Facebook
553,2025-07-02 01:27:00,App Install,iOS,15.1,UK,Referral
554,2025-07-01 11:37:00,App Install,Android,13,US,Google Ads
555,2025-07-02 05:32:00,App Install,Android,11,US,Organic
556,2025-07-02 01:26:00,App Install,Android,13,UK,Facebook
556,2025-07-02 01:27:00,Account Registration,Android,13,UK,Facebook
556,2025-07-02 01:28:00,Email/Mobile Verification,Android,13,UK,Facebook
556,2025-07-02 01:29:00,Identity Verification (KYC),Android,13,UK,Facebook
558,2025-07-01 17:48:00,App Install,Android,11,India,Google Ads
558,2025-07-01 17:49:00,Account Registration,Android,11,India,Google Ads
558,2025-07-01 17:50:00,Email/Mobile Verification,Android,11,India,Google Ads
558,2025-07-01 17:51:00,Identity Verification (KYC),Android,11,India,Google Ads
558,2025-07-01 17:52:00,Setup PIN / Add Payment Method,Android,11,India,Google Ads
558,2025-07-01 17:53:00,Onboarding Complete,Android,11,India,Google Ads
559,2025-07-02 05:42:00,App Install,iOS,14.4,US,Referral
559,2025-07-02 05:43:00,Account Registration,iOS,14.4,US,Referral
560,2025-07-01 15:12:00,App Install,iOS,16.2,US,Instagram
560,2025-07-01 15:13:00,Account Registration,iOS,16.2,US,Instagram
561,2025-07-01 11:20:00,App Install,iOS,15.1,Brazil,Instagram
561,2025-07-01 11:21:00,Account Registration,iOS,15.1,Brazil,Instagram
564,2025-07-01 21:38:00,App Install,Android,13,Brazil,Referral
564,2025-07-01 21:39:00,Account Registration,Android,13,Brazil,Referral
564,2025-07-01 21:40:00,Email/Mobile Verification,Android,13,Brazil,Referral
564,2025-07-01 21:41:00,Identity Verification (KYC),Android,13,Brazil,Referral
565,2025-07-01 12:20:00,App Install,iOS,15.1,Brazil,Instagram
566,2025-07-02 03:33:00,App Install,Android,10,UK,Instagram
567,2025-07-01 21:48:00,App Install,Android,10,Brazil,Facebook
567,2025-07-01 21:49:00,Account Registration,Android,10,Brazil,Facebook
568,2025-07-02 07:14:00,App Install,iOS,14.4,US,Referral
569,2025-07-01 18:24:00,App Install,iOS,16.2,UK,Instagram
569,2025-07-01 18:25:00,Account Registration,iOS,16.2,UK,Instagram
